Total_Rides,Start_Station,End_Station,Start_Station_Name,Start_Station_Lat,Start_Station_Lon,Start_Colonia,End_Station_Name,End_Station_Lat,End_Station_Lon,End_Colonia
84,390,396,390 OSO-FELIX CUEVAS,19.373228,-99.17826,Tlacoquemecatl,396 MARTÍN MENLALDE-FELIX CUEVAS,19.371554,-99.170187,Del Valle Sur
83,53,68,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa
83,16,20,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc
83,16,14,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc,14 REFORMA-RIO DE PLATA,19.424768,-99.173261,Cuauhtemoc
83,31,30,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez,30 HAMBURGO-GENOVA,19.426442,-99.164323,Juarez
83,69,53,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa
83,51,64,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
83,1,14,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc,14 REFORMA-RIO DE PLATA,19.424768,-99.173261,Cuauhtemoc
83,53,67,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa
83,86,14,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael,14 REFORMA-RIO DE PLATA,19.424768,-99.173261,Cuauhtemoc
83,46,36,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
83,69,74,69 MICHOACAN-AMSTERDAM,19.410733,-99.168111,Hipodromo,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo
83,207,211,207 TASSO-HOMERO ,19.434860999999998,-99.183322,Polanco,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco
83,215,208,215 EDGAR ALAN POE-HORACIO,19.43384,-99.19968,Polanco,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco
83,211,239,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco,239 RINCON DEL BOSQUE-RUBEN DARÍO ,19.430153,-99.18135500000001,Polanco
83,164,154,164 BAJÍO-TLACOTALPAN,19.403204000000002,-99.16596,Roma Sur,154 TUXPAN-TLAXCALA,19.406682999999997,-99.167962,Roma Sur
83,214,208,214 PLATÓN-HORACIO,19.434353,-99.20322,Polanco,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco
83,452,211,452 LEIBNITZ-AV. EJERCITO NACIONAL,19.435031,-99.179838,Anzures,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco
82,64,79,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,79 SALTILLO-ALFONSO REYES,19.407534,-99.17442700000001,Hipodromo
82,53,72,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa
82,38,38,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte
82,32,33,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez,E33 LONDRES-FLORENCIA,19.424234,-99.166431,Juarez
82,52,3,52 HIDALGO-TRUJANO,19.436235999999997,-99.142039,Centro,3 REFORMA-INSURGENTES,19.431655,-99.158668,Juarez
82,16,253,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc,253 DANTE-TOLSTOI ,19.425835,-99.177924,Anzures
82,115,29,115 ROMA-DINAMARCA ,19.429947,-99.15969799999999,Juarez,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro
82,217,206,217 EULER-AV. HORACIO ,19.432888000000002,-99.183605,Polanco,206 MOLIERE-HOMERO ,19.435798000000002,-99.201419,Polanco
82,145,145,145 EJE 2 SUR YUCATÁN-CHIAPAS,19.412860000000002,-99.160661,Roma Norte,145 EJE 2 SUR YUCATÁN-CHIAPAS,19.412860000000002,-99.160661,Roma Norte
82,180,180,180 QUINTANA ROO-VILLA HERMOSA,19.404554,-99.169953,Hipodromo,180 QUINTANA ROO-VILLA HERMOSA,19.404554,-99.169953,Hipodromo
82,158,156,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,19.407447,-99.15571700000001,Roma Sur,156 TEPIC-ARIO,19.406982,-99.162983,Roma Sur
82,146,146,146 COAHUILA-MANZANILLO,19.410737,-99.165716,Roma Norte,146 COAHUILA-MANZANILLO,19.410737,-99.165716,Roma Norte
82,188,187,188 GDOR MELCHOR MÚZQUIZ-GDOR IGNACIO ESTEVA ,19.41171,-99.19014,San Miguel Chapultepec ,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,19.41123,-99.18551,San Miguel Chapultepec 
82,134,158,134 ÁLVARO OBREGÓN-ORIZABA,19.418304,-99.15956,Roma Norte,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,19.407447,-99.15571700000001,Roma Sur
82,148,140,148 COAHUILA-AV.CUAUHTEMOC,19.412829000000002,-99.155116,Roma Norte,140 MÉRIDA-ZACATECAS,19.416605,-99.156853,Roma Norte
82,223,221,223 NEWTON-PRESIDENTE MASARYK ,19.431242,-99.191613,Polanco,221 EMILIO CASTELAR-PRESIDENTE MASARYK ,19.431798999999998,-99.201565,Polanco
82,271,14,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista,14 REFORMA-RIO DE PLATA,19.424768,-99.173261,Cuauhtemoc
82,286,167,286 13 DE SEPTIEMBRE-AVENIDA PATRIOTISMO,19.399201,-99.17994300000001,Escandon,167 GENERAL SALVADOR ALVARADO-PROGRESO,19.404651,-99.179375,Escandon
82,391,391,E391 OSO-FELIX CUEVAS,19.373142,-99.178283,Del Valle Sur,E391 OSO-FELIX CUEVAS,19.373142,-99.178283,Del Valle Sur
81,64,57,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,57 CUERNAVACA-JUAN ESCUTIA,19.414903,-99.17495,Condesa
81,6,34,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez
81,12,12,12 RIO LERMA-VILLALONGIN,19.432313,-99.161597,Cuauhtemoc,12 RIO LERMA-VILLALONGIN,19.432313,-99.161597,Cuauhtemoc
81,2,35,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc,35 LIVERPOOL-GENOVA,19.424674,-99.163292,Juarez
81,23,20,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez,20 REFORMA-RIO TAMESIS,19.430964000000003,-99.160206,Cuauhtemoc
81,13,24,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez
81,60,46,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte
81,84,70,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,70 PARQUE MEXICO-MICHOACAN,19.411272,-99.169718,Hipodromo
81,41,13,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc
81,64,50,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,50 CUERNAVACA-VERACRUZ,19.416938000000002,-99.173648,Condesa
81,86,23,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez
81,61,38,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte
81,18,17,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc
81,64,46,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte
81,62,64,62 FERNANDO MONTES DE OCA-AMATLAN,19.413322,-99.175202,Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
81,6,86,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael
81,41,6,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc
81,124,123,124 CLAUDIO BERNARD-DR. LICEAGA,19.422392000000002,-99.150358,Ampliacion Granada,123 CLAUDIO BERNARD-DR. LAVISTA,19.424160999999998,-99.15311700000001,Doctores
81,208,207,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco,207 TASSO-HOMERO ,19.434860999999998,-99.183322,Polanco
81,145,126,145 EJE 2 SUR YUCATÁN-CHIAPAS,19.412860000000002,-99.160661,Roma Norte,126 JALAPA-PUEBLA,19.422288,-99.162138,Roma Norte
81,99,99,99 ERNESTO PUGIBET-LUIS MOYA,19.42995,-99.14591,Centro,99 ERNESTO PUGIBET-LUIS MOYA,19.42995,-99.14591,Centro
81,166,167,166 PROGRESO-CDA. ANTONIO MACEO,19.406069,-99.183549,Escandon,167 GENERAL SALVADOR ALVARADO-PROGRESO,19.404651,-99.179375,Escandon
81,236,242,236 CAMPOS ELISEOS-MOLIERE ,19.42944,-99.20243,Polanco,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,19.440344,-99.20105,Granada
81,158,134,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,19.407447,-99.15571700000001,Roma Sur,134 ÁLVARO OBREGÓN-ORIZABA,19.418304,-99.15956,Roma Norte
81,23,267,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez,267 AV. JESÜS GARCÏA-CARLOS J. MENESES,19.443735,-99.152203,Buenavista
81,21,266,21 REFORMA-DUBLIN,19.42472,-99.17206,Juarez,266 AV. JESÚS GARCIA-CARLOS J. MENESES ,19.444031,-99.152187,Buenavista
81,272,16,272 AV. CENTRAL-J. MENESES ,19.443556,-99.152556,Buenavista,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
81,23,271,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista
81,432,440,432 CARRILLO PUERTO-AV. MÉXICO-COYOACÁN,19.361296,-99.162581,General Pedro Maria Anaya,440 REAL DE MAYORAZGO-PUENTE XOCO,19.36065,-99.168669,Xoco
80,38,56,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,Roma Norte
80,12,1,12 RIO LERMA-VILLALONGIN,19.432313,-99.161597,Cuauhtemoc,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
80,9,27,9 RIO GUADALQUIVIR-RIO LERMA,19.428009,-99.16991800000001,Cuauhtemoc,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
80,18,12,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc,12 RIO LERMA-VILLALONGIN,19.432313,-99.161597,Cuauhtemoc
80,50,64,50 CUERNAVACA-VERACRUZ,19.416938000000002,-99.173648,Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
80,74,51,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte
80,27,82,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,82 INDEPENDENCIA-MARROQUI,19.433115,-99.143686,Centro
80,10,41,10 REFORMA-RAMIREZ,19.433321,-99.154752,Tabacalera,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
80,71,64,71 AMSTERDAM-MICHOACAN,19.411423000000003,-99.171351,Hipodromo,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
80,24,41,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
80,10,15,10 REFORMA-RAMIREZ,19.433321,-99.154752,Tabacalera,15 REFORMA-RIO MISSISSIPPI,19.425476999999997,-99.17156700000001,Cuauhtemoc
80,211,209,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco,209 SOLON-HORACIO ,19.435478,-99.20635899999999,Polanco
80,227,197,227 CAMPOS ELÍSEOS-PERIFÉRICO,19.431791,-99.207373,Polanco,197 MIGUEL DE CERVANTES-FC DE CUERNAVACA,19.440077,-99.204316,Granada
80,160,256,E160 ALFONSO HERRERA-GABINO BARRERA,19.44025,-99.16346,San Rafael,256 GÓMEZ FARÍAS-SADI CARNOT ,19.4372,-99.15816,San Rafael
80,99,107,99 ERNESTO PUGIBET-LUIS MOYA,19.42995,-99.14591,Centro,107 TOLSA-BALDERAS,19.427329,-99.149971,Centro
80,186,186,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,19.412429100000004,-99.1885117,San Miguel Chapultepec ,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,19.412429100000004,-99.1885117,San Miguel Chapultepec 
80,197,244,197 MIGUEL DE CERVANTES-FC DE CUERNAVACA,19.440077,-99.204316,Granada,244 MIGUEL DE CERVANTES SAAVEDRA-LAGO VICTORIA ,19.440885,-99.193315,Granada
80,174,6,174 JOAQUÍN GARCIA-IGNACIO MANUEL ALTAMIRANO,19.441110000000002,-99.16164,San Rafael,6 RIO PANUCO-RIO SENA,19.430922,-99.16695899999999,Cuauhtemoc
80,254,254,254 ALFONSO HERRERA-MIGUEL SHULTZ ,19.43935,-99.16006999999999,San Rafael,254 ALFONSO HERRERA-MIGUEL SHULTZ ,19.43935,-99.16006999999999,San Rafael
80,282,295,282 LA MORENA-EJE 2 PONIENTE GABRIEL MANCERA,19.398692,-99.161273,Del Valle Norte,295 ANAXÁGORAS-EJE 4 SUR XOLA,19.396328,-99.156871,Narvarte Poniente
80,328,310,328 AVENIDA 1-CALLE 7,19.392585999999998,-99.184742,San Pedro de los Pinos,310 CALLE 1-AV. PATRIOTISMO,19.395319,-99.181733,San Pedro de los Pinos
79,85,35,85 ROSAS MORENO-SULLIVAN,19.43425,-99.162508,San Rafael,35 LIVERPOOL-GENOVA,19.424674,-99.163292,Juarez
79,13,18,13 REFORMA-RIO MISSISSIPPI,19.42502,-99.17231,Cuauhtemoc,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
79,9,2,9 RIO GUADALQUIVIR-RIO LERMA,19.428009,-99.16991800000001,Cuauhtemoc,2 RIO GUADALQUIVIR-RIO BALSAS,19.431386,-99.171695,Cuauhtemoc
79,57,64,57 CUERNAVACA-JUAN ESCUTIA,19.414903,-99.17495,Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
79,72,79,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa,79 SALTILLO-ALFONSO REYES,19.407534,-99.17442700000001,Hipodromo
79,16,1,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
79,63,38,63 NUEVO LEON- LAREDO,19.413681,-99.171531,Condesa,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte
79,86,24,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael,24 REFORMA-VARSOVIA,19.426470000000002,-99.16821999999999,Juarez
79,39,56,39 PUEBLA-MEDELLÍN,19.421758999999998,-99.16694,Roma Norte,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,Roma Norte
79,239,211,239 RINCON DEL BOSQUE-RUBEN DARÍO ,19.430153,-99.18135500000001,Polanco,211 NEWTON-HORACIO,19.433607000000002,-99.188528,Polanco
79,121,141,121 NIZA-CHAPULTEPEC,19.424136999999998,-99.16131700000001,Juarez,141 ZACATECAS-LUIS CABRERA,19.415905,-99.15954,Roma Norte
79,112,112,112 AV. MORELOS-ABRAHAM GONZALEZ,19.432819,-99.15173399999999,Juarez,112 AV. MORELOS-ABRAHAM GONZALEZ,19.432819,-99.15173399999999,Juarez
79,106,95,106 SAN JERONIMO-JOSE MARIA PINO SUAREZ,19.42649,-99.133537,Centro,95 20 DE NOVIEMBRE-VENUSTIANO CARRANZA,19.430722,-99.133698,Centro
79,151,152,151 CAMPECHE-TONALÁ,19.410529,-99.160873,Roma Sur,152 TLACOTALPAN-CAMPECHE,19.409098,-99.167181,Roma Sur
79,198,204,198 SÓCRATES-EJERCITO NACIONAL ,19.438168,-99.203888,Polanco,204 TEMISTOCLES-HOMERO,19.435882,-99.19152,Polanco
79,173,182,173 MINERÍA-JOSÉ MARTÍ,19.401682,-99.17639799999999,Escandon,182 PROGRESO-ASTRONOMOS,19.402089,-99.17139,Hipodromo
79,139,126,E139 TONALÁ-GUANJUATO,19.416128,-99.162097,Roma Norte,126 JALAPA-PUEBLA,19.422288,-99.162138,Roma Norte
79,26,271,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista
79,295,277,295 ANAXÁGORAS-EJE 4 SUR XOLA,19.396328,-99.156871,Narvarte Poniente,277 AMPLIACIÓN TONALÁ-OBRERO MUNDIAL,19.401807,-99.15909,Piedad Narvarte
78,8,8,8 REFORMA-GENERAL PRIM,19.431141,-99.15831700000001,Juarez,8 REFORMA-GENERAL PRIM,19.431141,-99.15831700000001,Juarez
78,17,18,17 REFORMA-RIO TIBER,19.427501,-99.167125,Cuauhtemoc,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc
78,78,68,78 BENJAMIN HILL-TAMAULIPAS,19.407503,-99.177382,Hipodromo,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa
78,49,47,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa,47 GLORIETA CIBELES-OAXACA,19.419515,-99.166299,Roma Norte
78,36,42,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte,42 SINALOA-VALLADOLID,19.420472,-99.168238,Roma Norte
78,18,7,18 REFORMA-RIO RHIN,19.42888,-99.164176,Cuauhtemoc,7 RIO ELBA-RIO LERMA,19.425468,-99.175166,Cuauhtemoc
78,86,86,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael,86 SULLIVAN-INSURGENTES,19.432378,-99.159077,San Rafael
78,77,62,77 CHOAPAN-TAMAULIPAS,19.406765,-99.178321,Hipodromo,62 FERNANDO MONTES DE OCA-AMATLAN,19.413322,-99.175202,Condesa
78,68,64,68 TAMAULIPAS-MICHOACAN,19.411556,-99.17406,Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
78,72,53,72 MAZATLAN-ALFONSO REYES,19.409893,-99.17954399999999,Hipodromo Condesa,53 FERNANDO MONTES DE OCA-TULA,19.414773,-99.178433,Condesa
78,45,38,45 DURANGO-SONORA,19.418649,-99.172127,Roma Norte,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte
78,19,43,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc,43 JUAREZ-REVILLAGIGEDO,19.435228,-99.146063,Centro
78,19,41,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera
78,21,1,21 REFORMA-DUBLIN,19.42472,-99.17206,Juarez,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
78,230,230,230 EDGAR ALAN POE-DICKENS,19.430098,-99.200074,Polanco,230 EDGAR ALAN POE-DICKENS,19.430098,-99.200074,Polanco
78,135,56,135 ÁLVARO OBREGÓN-MORELIA,19.419225,-99.15509899999999,Roma Norte,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,Roma Norte
78,146,36,146 COAHUILA-MANZANILLO,19.410737,-99.165716,Roma Norte,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
78,257,27,E257 MANUEL MARIA CONTRERAS-VILLALONGIN ,19.4338,-99.16622,Cuauhtemoc,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
78,119,8,119 TURÍN-ABRAHAM GONZÁLEZ,19.42679,-99.15554,Juarez,8 REFORMA-GENERAL PRIM,19.431141,-99.15831700000001,Juarez
78,242,204,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,19.440344,-99.20105,Granada,204 TEMISTOCLES-HOMERO,19.435882,-99.19152,Polanco
78,146,157,146 COAHUILA-MANZANILLO,19.410737,-99.165716,Roma Norte,157 TEPIC-TLACOTALPAN,19.406236,-99.166616,Roma Sur
78,107,99,107 TOLSA-BALDERAS,19.427329,-99.149971,Centro,99 ERNESTO PUGIBET-LUIS MOYA,19.42995,-99.14591,Centro
78,271,27,271 AV. CENTRAL-J. MENESES ,19.443928,-99.152525,Buenavista,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
78,389,385,389 SANTANDER-FELIX CUEVAS,19.373528,-99.179356,Tlacoquemecatl,385 POUSSIN-EMPRESA,19.375651,-99.18558,Insurgentes Mixcoac
77,60,45,60 MAZATLAN-FERNANDO MONTES DE OCA,19.414191,-99.177123,Condesa,45 DURANGO-SONORA,19.418649,-99.172127,Roma Norte
77,29,27,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez
77,51,49,51 COLIMA-OAXACA,19.417995,-99.16824799999999,Roma Norte,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa
77,31,31,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez
77,47,45,47 GLORIETA CIBELES-OAXACA,19.419515,-99.166299,Roma Norte,45 DURANGO-SONORA,19.418649,-99.172127,Roma Norte
77,26,19,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez,19 REFORMA-RIO RHIN,19.429241,-99.163377,Cuauhtemoc
77,38,61,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo
77,64,73,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo,73 CAMPECHE-TAMAULIPAS,19.410245,-99.175612,Hipodromo Condesa
77,59,36,59 POPOCATEPETL-AMSTERDAM,19.415121,-99.166661,Hipodromo,36 PUEBLA-VERACRUZ,19.419725,-99.17577800000001,Piedad Narvarte
77,56,38,56 ALVARO OBREGON-MEDELLIN,19.416959,-99.165702,Roma Norte,38 COZUMEL-PUEBLA,19.420801,-99.17140699999999,Roma Norte
77,23,1,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez,1 RIO SENA-RIO BALSAS,19.433571399999998,-99.16780909999999,Cuauhtemoc
77,84,75,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,75 ALFONSO REYES-ATLIXCO,19.408722,-99.17669000000001,Hipodromo Condesa
77,37,61,37 GUADALAJARA-PUEBLA,19.420419,-99.172676,Roma Norte,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo
77,73,64,73 CAMPECHE-TAMAULIPAS,19.410245,-99.175612,Hipodromo Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
77,242,221,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,19.440344,-99.20105,Granada,221 EMILIO CASTELAR-PRESIDENTE MASARYK ,19.431798999999998,-99.201565,Polanco
77,122,82,122 JOSE MARIA VERTIZ-AV.DR. RIO DE LA LOZA,19.425501999999998,-99.146337,Doctores,82 INDEPENDENCIA-MARROQUI,19.433115,-99.143686,Centro
77,27,183,27 REFORMA-HAVRE,19.429115,-99.162614,Juarez,183 GABINO BARRERA-GUILLERMO PRIETO,19.43767,-99.16402,San Rafael
77,179,74,179 NUEVO LEÓN-QUINTANA ROO,19.404452,-99.171438,Hipodromo,74 NUEVO LEON-OZULAMA,19.410343,-99.172831,Hipodromo
77,167,169,167 GENERAL SALVADOR ALVARADO-PROGRESO,19.404651,-99.179375,Escandon,169 PROSPERIDAD-PROGRESO,19.403019,-99.174934,Escandon
77,142,143,142 SAN LUIS POTOSI-EJE 2 PTE. MONTERREY,19.413232,-99.164121,Roma Norte,143 CÓRDOBA-SAN LUIS POTOSÍ,19.414303,-99.157542,Roma Norte
77,248,248,248 SHAKESPEARE-LAFAYETTE ,19.43175,-99.177399,Anzures,248 SHAKESPEARE-LAFAYETTE ,19.43175,-99.177399,Anzures
76,28,7,28 TOLEDO-TOKIO,19.423542,-99.172494,Juarez,7 RIO ELBA-RIO LERMA,19.425468,-99.175166,Cuauhtemoc
76,46,64,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
76,34,16,34 LIVERPOOL-GENOVA,19.424725,-99.163331,Juarez,16 REFORMA-RÍO TIBER,19.427226,-99.168242,Cuauhtemoc
76,61,80,61 AVENIDA MEXICO-SONORA,19.413742000000003,-99.169525,Hipodromo,80 NUEVO LEON-AGUASCALIENTES,19.407307,-99.17211800000001,Hipodromo
76,67,64,67 VICENTE SUAREZ-MICHOACAN,19.411797,-99.17588,Condesa,64 SONORA-AMSTERDAM,19.412876999999998,-99.166986,Hipodromo
76,46,49,46 DURANGO-SALAMANCA,19.419214,-99.169732,Roma Norte,49 MAZATLAN-JUAN DE LA BARRERA,19.416712,-99.17570400000001,Condesa
76,5,5,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc
76,31,23,31 HAMBURGO-INSURGENTES,19.427838,-99.16119300000001,Juarez,23 REFORMA-PRAGA,19.42517,-99.17105,Juarez
76,5,32,5 RIO PANUCO-RIO TIBER,19.42972,-99.169363,Cuauhtemoc,32 LONDRES-SEVILLA,19.422705,-99.169922,Juarez
76,84,79,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,79 SALTILLO-ALFONSO REYES,19.407534,-99.17442700000001,Hipodromo
76,84,73,84 CHILPANCINGO-TLAXCALA,19.407020000000003,-99.16958699999999,Hipodromo,73 CAMPECHE-TAMAULIPAS,19.410245,-99.175612,Hipodromo Condesa
76,22,29,22 REFORMA-MANCHESTER,19.424375,-99.172575,Juarez,29 REFORMA-BUCARELI,19.434913,-99.149939,Centro
76,41,26,41 REFORMA-AV. DE LA REPUBLICA,19.435637,-99.150137,Tabacalera,26 REFORMA-VERSALLES,19.432685,-99.154726,Juarez
76,207,208,207 TASSO-HOMERO ,19.434860999999998,-99.183322,Polanco,208 HESIODO-LAMARTINE ,19.434182,-99.189835,Polanco
